"ar1","ar2","ar3","ar4","ma1","ma2","ma3","sigma2","start_date","order","end_date"
NA,NA,NA,NA,NA,NA,NA,0.14671070987046,1996-07-26,1,1996-09-06
NA,NA,NA,NA,NA,NA,NA,0.149671569607734,1996-07-29,1,1996-09-09
NA,NA,NA,NA,NA,NA,NA,0.151415072689898,1996-07-30,1,1996-09-10
NA,NA,NA,NA,NA,NA,NA,0.159329563241847,1996-07-31,1,1996-09-11
NA,NA,NA,NA,NA,NA,NA,0.156332921170508,1996-08-01,1,1996-09-12
NA,NA,NA,NA,NA,NA,NA,0.145968660475058,1996-08-02,1,1996-09-13
0.86,NA,NA,NA,NA,NA,NA,0.281333896684272,1996-09-23,0,1996-11-01
0.85,NA,NA,NA,NA,NA,NA,0.270341777278206,1996-09-24,0,1996-11-04
0.87,NA,NA,NA,NA,NA,NA,0.273009989039701,1996-09-25,0,1996-11-05
0.88,NA,NA,NA,NA,NA,NA,0.270868234031761,1996-09-26,0,1996-11-06
0.9,NA,NA,NA,NA,NA,NA,0.202932880659612,1996-10-22,0,1996-12-02
0.86,NA,NA,NA,NA,NA,NA,0.193888555047475,1996-10-23,0,1996-12-03
0.84,NA,NA,NA,NA,NA,NA,0.190050726071142,1996-10-24,0,1996-12-04
0.85,NA,NA,NA,NA,NA,NA,0.193534126975764,1996-10-25,0,1996-12-05
NA,NA,NA,NA,-1.02,0.39,NA,0.171882414474866,1996-10-28,2,1996-12-06
NA,NA,NA,NA,0.81,NA,NA,0.175080182389671,1996-11-13,0,1996-12-24
NA,NA,NA,NA,0.84,NA,NA,0.167782566946848,1996-11-14,0,1996-12-27
0.63,NA,NA,NA,NA,NA,NA,0.17805465390483,1996-11-15,0,1996-12-30
0.66,NA,NA,NA,NA,NA,NA,0.175408317728554,1996-11-18,0,1996-12-31
0.65,NA,NA,NA,NA,NA,NA,0.180735416842471,1996-11-19,0,1997-01-02
0.64,NA,NA,NA,NA,NA,NA,0.176537509358513,1996-11-20,0,1997-01-03
0.7,NA,NA,NA,NA,NA,NA,0.191440276708848,1996-11-21,0,1997-01-06
0.99,-0.35,NA,NA,NA,NA,NA,0.144596423311218,1996-11-22,0,1997-01-07
1.52,-0.77,NA,NA,-0.59,NA,NA,0.130680099421242,1996-11-28,0,1997-01-13
0.99,-0.39,NA,NA,NA,NA,NA,0.143842773094715,1996-11-29,0,1997-01-15
0.97,-0.36,NA,NA,NA,NA,NA,0.143150546727201,1996-12-02,0,1997-01-16
0.99,-0.32,NA,NA,NA,NA,NA,0.14837803826236,1996-12-03,0,1997-01-17
1.02,-0.33,NA,NA,NA,NA,NA,0.14869576940936,1996-12-04,0,1997-01-20
1.03,-0.32,NA,NA,NA,NA,NA,0.149302863670727,1996-12-05,0,1997-01-21
0.8,NA,NA,NA,NA,NA,NA,0.166494468532698,1996-12-06,0,1997-01-22
0.79,NA,NA,NA,NA,NA,NA,0.160406005450588,1996-12-09,0,1997-01-23
0.81,NA,NA,NA,NA,NA,NA,0.155610743576913,1996-12-10,0,1997-01-24
0.86,NA,NA,NA,NA,NA,NA,0.141297770480504,1996-12-11,0,1997-01-27
NA,NA,NA,NA,NA,NA,NA,0.168461084168017,1996-12-31,1,1997-02-13
NA,NA,NA,NA,NA,NA,NA,0.154306471777069,1997-01-02,1,1997-02-14
NA,NA,NA,NA,NA,NA,NA,0.153822327972838,1997-01-03,1,1997-02-17
NA,NA,NA,NA,0.5,-0.46,NA,0.0898529995815967,1997-01-06,1,1997-02-18
NA,NA,NA,NA,NA,NA,NA,0.14829984239364,1997-01-07,1,1997-02-19
NA,NA,NA,NA,NA,NA,NA,0.149997403198046,1997-01-08,1,1997-02-20
NA,NA,NA,NA,NA,NA,NA,0.151395849822795,1997-01-09,1,1997-02-21
NA,NA,NA,NA,NA,NA,NA,0.144661175854011,1997-01-10,1,1997-02-24
NA,NA,NA,NA,NA,NA,NA,0.132871003712366,1997-01-13,1,1997-02-25
NA,NA,NA,NA,NA,NA,NA,0.13355955975461,1997-01-15,1,1997-02-26
NA,NA,NA,NA,NA,NA,NA,0.135374058754454,1997-01-16,1,1997-02-27
NA,NA,NA,NA,NA,NA,NA,0.137376711657204,1997-01-17,1,1997-02-28
NA,NA,NA,NA,NA,NA,NA,0.138538188206341,1997-01-20,1,1997-03-03
NA,NA,NA,NA,NA,NA,NA,0.142716246514114,1997-01-21,1,1997-03-04
NA,NA,NA,NA,NA,NA,NA,0.142898094274418,1997-01-22,1,1997-03-05
NA,NA,NA,NA,NA,NA,NA,0.145295469333167,1997-01-23,1,1997-03-06
NA,NA,NA,NA,NA,NA,NA,0.146958301438852,1997-01-24,1,1997-03-10
NA,NA,NA,NA,NA,NA,NA,0.155490656611175,1997-01-27,1,1997-03-11
NA,NA,NA,NA,NA,NA,NA,0.16433852945348,1997-01-28,1,1997-03-12
NA,NA,NA,NA,NA,NA,NA,0.162013564825685,1997-01-29,1,1997-03-13
NA,NA,NA,NA,NA,NA,NA,0.154043722437751,1997-01-30,1,1997-03-14
NA,NA,NA,NA,NA,NA,NA,0.157508426915385,1997-01-31,1,1997-03-17
NA,NA,NA,NA,NA,NA,NA,0.106252154033759,1997-02-19,1,1997-04-02
NA,NA,NA,NA,NA,NA,NA,0.114774783340206,1997-02-20,1,1997-04-03
NA,NA,NA,NA,NA,NA,NA,0.111137303126378,1997-02-21,1,1997-04-04
NA,NA,NA,NA,NA,NA,NA,0.112075840235343,1997-02-24,1,1997-04-07
NA,NA,NA,NA,NA,NA,NA,0.10960050401244,1997-02-25,1,1997-04-08
NA,NA,NA,NA,NA,NA,NA,0.109428917888354,1997-02-26,1,1997-04-09
NA,NA,NA,NA,-0.8,NA,NA,0.0679291939132228,1997-03-19,2,1997-04-29
NA,NA,NA,NA,-0.82,NA,NA,0.0684944494970033,1997-03-20,2,1997-04-30
NA,NA,NA,NA,-0.83,NA,NA,0.0678233208389909,1997-03-21,2,1997-05-01
0.9,NA,NA,NA,NA,NA,NA,0.0741456724877935,1997-03-24,0,1997-05-02
0.89,NA,NA,NA,NA,NA,NA,0.0730146206357551,1997-03-25,0,1997-05-05
0.89,NA,NA,NA,NA,NA,NA,0.0726096443000238,1997-03-26,0,1997-05-06
0.85,NA,NA,NA,NA,NA,NA,0.0670868375379418,1997-03-27,0,1997-05-07
0.85,NA,NA,NA,NA,NA,NA,0.0748160787853062,1997-03-28,0,1997-05-08
NA,NA,NA,NA,NA,NA,NA,0.0791547355477972,1997-04-07,1,1997-05-16
NA,NA,NA,NA,NA,NA,NA,0.0791869040995175,1997-04-08,1,1997-05-19
NA,NA,NA,NA,NA,NA,NA,0.0815441511487008,1997-04-09,1,1997-05-20
NA,NA,NA,NA,NA,NA,NA,0.081531106008423,1997-04-10,1,1997-05-21
NA,NA,NA,NA,NA,NA,NA,0.0821516531039513,1997-04-11,1,1997-05-22
NA,NA,NA,NA,NA,NA,NA,0.0821802701610983,1997-04-14,1,1997-05-23
0.92,NA,NA,NA,NA,NA,NA,0.14111862228934,1997-04-28,0,1997-06-09
0.93,NA,NA,NA,NA,NA,NA,0.137775818782686,1997-04-29,0,1997-06-10
0.94,NA,NA,NA,NA,NA,NA,0.14217625528063,1997-04-30,0,1997-06-11
NA,NA,NA,NA,-0.82,NA,NA,0.140247561308759,1997-05-01,2,1997-06-12
NA,NA,NA,NA,-0.81,NA,NA,0.12415059074298,1997-05-02,2,1997-06-13
NA,NA,NA,NA,-0.79,NA,NA,0.131806994595348,1997-05-05,2,1997-06-16
NA,NA,NA,NA,-0.81,NA,NA,0.137370411760965,1997-05-20,2,1997-07-02
NA,NA,NA,NA,-0.87,NA,NA,0.148325999121216,1997-05-22,2,1997-07-07
NA,NA,NA,NA,-0.84,NA,NA,0.137022593739115,1997-05-23,2,1997-07-09
0.91,NA,NA,NA,NA,NA,NA,0.122774690385368,1997-05-27,0,1997-07-10
0.88,NA,NA,NA,NA,NA,NA,0.116349672017039,1997-05-28,0,1997-07-11
0.91,NA,NA,NA,NA,NA,NA,0.109939119625105,1997-05-29,0,1997-07-14
0.88,NA,NA,NA,NA,NA,NA,0.109637998201881,1997-05-30,0,1997-07-15
0.89,NA,NA,NA,NA,NA,NA,0.108940695783462,1997-06-02,0,1997-07-16
NA,NA,NA,NA,-0.57,NA,NA,0.0901984708415751,1997-06-09,1,1997-07-23
NA,NA,NA,NA,-0.59,NA,NA,0.0869184068413862,1997-06-10,1,1997-07-24
NA,NA,NA,NA,-0.53,NA,NA,0.0838057392382944,1997-06-11,1,1997-07-25
NA,NA,NA,NA,-0.56,NA,NA,0.0833473710621815,1997-06-12,1,1997-07-28
NA,NA,NA,NA,-0.6,NA,NA,0.0825549879753087,1997-06-13,1,1997-07-29
NA,NA,NA,NA,-0.62,NA,NA,0.0794609802691991,1997-06-16,1,1997-07-30
NA,NA,NA,NA,-0.6,NA,NA,0.0788621032222821,1997-06-17,1,1997-07-31
NA,NA,NA,NA,-0.54,NA,NA,0.077896802896828,1997-06-18,1,1997-08-01
NA,NA,NA,NA,-0.48,NA,NA,0.0831795576860307,1997-06-19,1,1997-08-04
NA,NA,NA,NA,-0.46,NA,NA,0.0829251959169308,1997-06-20,1,1997-08-05
0.75,NA,NA,NA,NA,NA,NA,0.0874661616980228,1997-07-11,0,1997-08-21
0.78,NA,NA,NA,NA,NA,NA,0.093910199373502,1997-07-14,0,1997-08-25
0.8,NA,NA,NA,NA,NA,NA,0.0929321962703633,1997-07-15,0,1997-08-26
0.79,NA,NA,NA,NA,NA,NA,0.0927456013472528,1997-07-16,0,1997-08-27
0.67,NA,NA,NA,0.45,NA,NA,0.0745359768162442,1997-07-17,0,1997-08-28
0.7,NA,NA,NA,NA,NA,NA,0.0596501661104362,1997-08-08,0,1997-09-22
0.71,NA,NA,NA,NA,NA,NA,0.0560734343738539,1997-08-11,0,1997-09-23
0.73,NA,NA,NA,NA,NA,NA,0.0532293655334488,1997-08-12,0,1997-09-24
0.77,NA,NA,NA,NA,NA,NA,0.0642825978214001,1997-08-13,0,1997-09-25
0.87,NA,NA,NA,NA,NA,NA,0.0661462855307412,1997-08-14,0,1997-09-26
NA,NA,NA,NA,-0.81,NA,NA,0.05675951792507,1997-08-19,2,1997-10-01
NA,NA,NA,NA,-0.77,NA,NA,0.0531134155781625,1997-08-20,2,1997-10-02
NA,NA,NA,NA,-0.79,NA,NA,0.0793525230917285,1997-08-21,2,1997-10-03
NA,NA,NA,NA,NA,NA,NA,0.0915313273706456,1997-08-25,1,1997-10-06
NA,NA,NA,NA,NA,NA,NA,0.0900127916963731,1997-08-26,1,1997-10-07
NA,NA,NA,NA,NA,NA,NA,0.0893096436316997,1997-08-27,1,1997-10-08
NA,NA,NA,NA,NA,NA,NA,0.0921477993905275,1997-08-28,1,1997-10-09
NA,NA,NA,NA,NA,NA,NA,0.0921735639437179,1997-08-29,1,1997-10-10
0.89,NA,NA,NA,NA,NA,NA,0.155153077614981,1997-09-18,0,1997-10-29
0.86,NA,NA,NA,NA,NA,NA,0.159141676225407,1997-09-19,0,1997-10-30
0.84,NA,NA,NA,NA,NA,NA,0.154001528595668,1997-09-22,0,1997-10-31
0.83,NA,NA,NA,NA,NA,NA,0.153705576616621,1997-09-23,0,1997-11-03
0.83,NA,NA,NA,NA,NA,NA,0.158484308278755,1997-09-24,0,1997-11-04
NA,NA,NA,NA,0.84,NA,NA,0.119667131626937,1997-10-09,0,1997-11-20
NA,NA,NA,NA,0.76,NA,NA,0.116566381761634,1997-10-10,0,1997-11-21
NA,NA,NA,NA,0.69,NA,NA,0.0902849143870053,1997-10-13,0,1997-11-24
NA,NA,NA,NA,0.63,NA,NA,0.0780781279712738,1997-10-14,0,1997-11-25
NA,NA,NA,NA,0.63,NA,NA,0.0975984606488421,1997-10-15,0,1997-11-26
NA,NA,NA,NA,0.67,NA,NA,0.0972586579939125,1997-10-16,0,1997-11-27
NA,NA,NA,NA,0.64,NA,NA,0.0977417967662291,1997-10-17,0,1997-11-28
NA,NA,NA,NA,-0.48,NA,NA,0.0900242000772056,1997-11-13,1,1997-12-24
NA,NA,NA,NA,-0.44,NA,NA,0.0950061131899738,1997-11-14,1,1997-12-29
NA,NA,NA,NA,NA,NA,NA,0.0953099134487119,1997-11-17,1,1997-12-30
NA,NA,NA,NA,NA,NA,NA,0.0953097175816718,1997-11-18,1,1997-12-31
NA,NA,NA,NA,NA,NA,NA,0.0946374536631615,1997-11-19,1,1998-01-02
NA,NA,NA,NA,NA,NA,NA,0.0915158835186083,1997-11-20,1,1998-01-05
NA,NA,NA,NA,NA,NA,NA,0.0942298003184782,1997-11-21,1,1998-01-06
NA,NA,NA,NA,NA,NA,NA,0.0911301621638296,1997-11-24,1,1998-01-07
NA,NA,NA,NA,NA,NA,NA,0.0913108275427152,1997-11-25,1,1998-01-08
NA,NA,NA,NA,NA,NA,NA,0.0819283092912453,1997-11-26,1,1998-01-09
NA,NA,NA,NA,NA,NA,NA,0.0803779658011205,1997-11-27,1,1998-01-12
NA,NA,NA,NA,NA,NA,NA,0.0741046613371697,1997-11-28,1,1998-01-13
NA,NA,NA,NA,NA,NA,NA,0.0512211708071387,1997-12-01,1,1998-01-14
NA,NA,NA,NA,NA,NA,NA,0.0506197839605781,1997-12-02,1,1998-01-15
NA,NA,NA,NA,NA,NA,NA,0.0527599624685843,1997-12-03,1,1998-01-16
NA,NA,NA,NA,NA,NA,NA,0.0637139858786827,1997-12-04,1,1998-01-19
NA,NA,NA,NA,NA,NA,NA,0.0645513614446964,1997-12-05,1,1998-01-20
NA,NA,NA,NA,NA,NA,NA,0.0654416919925993,1997-12-08,1,1998-01-21
NA,NA,NA,NA,NA,NA,NA,0.0657162470194477,1997-12-09,1,1998-01-22
NA,NA,NA,NA,NA,NA,NA,0.0605884321526537,1997-12-10,1,1998-01-23
0.79,NA,NA,NA,NA,NA,NA,0.125037192568234,1997-12-29,0,1998-02-09
0.74,NA,NA,NA,NA,NA,NA,0.119765350377716,1997-12-30,0,1998-02-10
0.74,NA,NA,NA,NA,NA,NA,0.121382868567327,1997-12-31,0,1998-02-11
0.76,NA,NA,NA,NA,NA,NA,0.126738081950574,1998-01-02,0,1998-02-12
1.05,-0.55,NA,NA,-0.18,0.63,NA,0.0808981682002237,1998-01-05,0,1998-02-13
0.84,NA,NA,NA,NA,NA,NA,0.133114333740419,1998-01-06,0,1998-02-16
NA,NA,NA,NA,NA,NA,NA,0.10210446147404,1998-01-27,1,1998-03-09
NA,NA,NA,NA,NA,NA,NA,0.104029675092396,1998-01-28,1,1998-03-10
NA,NA,NA,NA,NA,NA,NA,0.0849763997723264,1998-01-29,1,1998-03-11
NA,NA,NA,NA,NA,NA,NA,0.0739135707076057,1998-01-30,1,1998-03-12
NA,NA,NA,NA,NA,NA,NA,0.0726395184155426,1998-02-02,1,1998-03-13
NA,NA,NA,NA,NA,NA,NA,0.0750790593904573,1998-02-03,1,1998-03-16
NA,NA,NA,NA,NA,NA,NA,0.0851819763330313,1998-02-04,1,1998-03-17
NA,NA,NA,NA,-0.67,NA,NA,0.113758009049935,1998-02-05,1,1998-03-18
0.83,NA,NA,NA,NA,NA,NA,0.318021640505276,1998-02-13,0,1998-03-26
0.83,NA,NA,NA,NA,NA,NA,0.308087867156125,1998-02-16,0,1998-03-27
0.81,NA,NA,NA,NA,NA,NA,0.311878295505533,1998-02-17,0,1998-03-30
0.8,NA,NA,NA,NA,NA,NA,0.314955349884881,1998-02-18,0,1998-03-31
0.81,NA,NA,NA,NA,NA,NA,0.30760304289796,1998-02-19,0,1998-04-01
0.8,NA,NA,NA,NA,NA,NA,0.308795769920716,1998-02-20,0,1998-04-02
0.8,NA,NA,NA,NA,NA,NA,0.297429814399413,1998-02-23,0,1998-04-03
0.79,NA,NA,NA,NA,NA,NA,0.302743067905851,1998-02-24,0,1998-04-06
0.8,NA,NA,NA,NA,NA,NA,0.304225111259576,1998-02-25,0,1998-04-07
0.8,NA,NA,NA,NA,NA,NA,0.304463291804618,1998-02-26,0,1998-04-08
0.79,NA,NA,NA,NA,NA,NA,0.308869128742158,1998-02-27,0,1998-04-09
0.79,NA,NA,NA,NA,NA,NA,0.307842557799004,1998-03-02,0,1998-04-14
0.79,NA,NA,NA,NA,NA,NA,0.307478606300382,1998-03-03,0,1998-04-15
0.8,NA,NA,NA,NA,NA,NA,0.309843160278883,1998-03-11,0,1998-04-23
0.8,NA,NA,NA,NA,NA,NA,0.309590184188371,1998-03-12,0,1998-04-24
0.79,NA,NA,NA,NA,NA,NA,0.312645697061276,1998-03-13,0,1998-04-27
0.8,NA,NA,NA,NA,NA,NA,0.31137589203798,1998-03-16,0,1998-04-28
0.84,NA,NA,NA,NA,NA,NA,0.304368389558049,1998-03-17,0,1998-04-29
0.73,NA,NA,NA,NA,NA,NA,0.248212353615231,1998-03-18,0,1998-04-30
0.68,NA,NA,NA,NA,NA,NA,0.265026106116419,1998-03-19,0,1998-05-01
0.62,NA,NA,NA,NA,NA,NA,0.261412080602879,1998-03-20,0,1998-05-05
0.77,NA,NA,NA,NA,NA,NA,0.128999961591982,1998-03-23,0,1998-05-06
0.76,NA,NA,NA,NA,NA,NA,0.119550021134565,1998-03-24,0,1998-05-07
0.78,NA,NA,NA,NA,NA,NA,0.117156066983633,1998-03-25,0,1998-05-08
0.86,NA,NA,NA,NA,NA,NA,0.110602350155128,1998-03-26,0,1998-05-11
0.84,NA,NA,NA,NA,NA,NA,0.112276459800254,1998-03-27,0,1998-05-12
0.71,NA,NA,NA,NA,NA,NA,0.107593298607608,1998-04-21,0,1998-06-03
0.69,NA,NA,NA,NA,NA,NA,0.108976022317874,1998-04-22,0,1998-06-04
0.69,NA,NA,NA,NA,NA,NA,0.108970362434643,1998-04-23,0,1998-06-05
0.68,NA,NA,NA,NA,NA,NA,0.114419251104119,1998-04-24,0,1998-06-08
0.73,NA,NA,NA,NA,NA,NA,0.137426173488649,1998-04-27,0,1998-06-09
NA,NA,NA,NA,0.44,NA,NA,0.127862618087307,1998-05-01,1,1998-06-15
NA,NA,NA,NA,0.41,NA,NA,0.12818901498628,1998-05-05,1,1998-06-16
NA,NA,NA,NA,0.44,NA,NA,0.135831397762922,1998-05-06,1,1998-06-17
NA,NA,NA,NA,0.46,NA,NA,0.156938757238414,1998-05-12,1,1998-06-23
NA,NA,NA,NA,0.51,NA,NA,0.141595517345156,1998-05-13,1,1998-06-24
NA,NA,NA,NA,0.55,NA,NA,0.148710177899819,1998-05-14,1,1998-06-25
NA,NA,NA,NA,0.54,NA,NA,0.155150622769458,1998-05-15,1,1998-06-26
NA,NA,NA,NA,0.48,NA,NA,0.155661462040197,1998-05-18,1,1998-06-29
NA,NA,NA,NA,0.44,NA,NA,0.155802148431226,1998-05-19,1,1998-06-30
NA,NA,NA,NA,0.47,NA,NA,0.151779417961122,1998-05-22,1,1998-07-03
NA,NA,NA,NA,0.49,NA,NA,0.149273918150172,1998-05-26,1,1998-07-06
NA,NA,NA,NA,0.47,NA,NA,0.141092901196886,1998-05-27,1,1998-07-07
NA,NA,NA,NA,0.47,NA,NA,0.141143992548779,1998-05-28,1,1998-07-08
NA,NA,NA,NA,0.48,NA,NA,0.127695193249169,1998-06-02,1,1998-07-13
0.78,NA,NA,NA,0.56,NA,NA,0.112051815078415,1998-06-03,0,1998-07-14
0.81,NA,NA,NA,0.53,NA,NA,0.111983686875983,1998-06-04,0,1998-07-15
1.26,-0.43,NA,NA,NA,NA,NA,0.138997092762387,1998-06-05,0,1998-07-16
0.85,NA,NA,NA,NA,NA,NA,0.153558210162136,1998-06-08,0,1998-07-17
0.74,NA,NA,NA,NA,NA,NA,0.128502898533188,1998-06-09,0,1998-07-20
0.7,NA,NA,NA,NA,NA,NA,0.115639498465137,1998-06-10,0,1998-07-21
0.76,NA,NA,NA,NA,NA,NA,0.072965094897985,1998-07-01,0,1998-08-11
0.78,NA,NA,NA,NA,NA,NA,0.0731323675049758,1998-07-02,0,1998-08-12
0.77,NA,NA,NA,NA,NA,NA,0.0728476728779459,1998-07-03,0,1998-08-13
0.78,NA,NA,NA,NA,NA,NA,0.0731083122306084,1998-07-06,0,1998-08-14
0.75,NA,NA,NA,NA,NA,NA,0.0778006936313365,1998-07-07,0,1998-08-17
0.74,NA,NA,NA,NA,NA,NA,0.0775892844825808,1998-07-08,0,1998-08-18
0.74,NA,NA,NA,NA,NA,NA,0.0778160788978294,1998-07-09,0,1998-08-19
0.73,NA,NA,NA,NA,NA,NA,0.0791625045982235,1998-07-10,0,1998-08-20
0.72,NA,NA,NA,NA,NA,NA,0.0796684040121867,1998-07-13,0,1998-08-21
0.71,NA,NA,NA,NA,NA,NA,0.076824020924335,1998-07-14,0,1998-08-24
0.71,NA,NA,NA,NA,NA,NA,0.0798703949086982,1998-07-15,0,1998-08-25
0.76,NA,NA,NA,NA,NA,NA,0.0613400383019437,1998-07-17,0,1998-08-27
0.75,NA,NA,NA,NA,NA,NA,0.0593053779507317,1998-07-20,0,1998-08-28
0.75,NA,NA,NA,NA,NA,NA,0.0591217629860337,1998-07-21,0,1998-09-01
0.76,NA,NA,NA,NA,NA,NA,0.0582037617073433,1998-07-22,0,1998-09-02
0.75,NA,NA,NA,NA,NA,NA,0.066092935406758,1998-07-23,0,1998-09-03
0.55,NA,NA,NA,0.63,NA,NA,0.06497342319779,1998-07-24,0,1998-09-04
0.79,NA,NA,NA,NA,NA,NA,0.0707603099149841,1998-07-27,0,1998-09-07
0.8,NA,NA,NA,NA,NA,NA,0.0702130780825012,1998-07-28,0,1998-09-08
0.79,NA,NA,NA,NA,NA,NA,0.0690205949582932,1998-07-29,0,1998-09-09
NA,NA,NA,NA,NA,NA,NA,0.0886933709748172,1998-08-10,1,1998-09-21
NA,NA,NA,NA,NA,NA,NA,0.0779108474709043,1998-08-11,1,1998-09-22
NA,NA,NA,NA,NA,NA,NA,0.0791908056082836,1998-08-12,1,1998-09-23
NA,NA,NA,NA,NA,NA,NA,0.0787664926549793,1998-08-13,1,1998-09-24
NA,NA,NA,NA,NA,NA,NA,0.0837234405650055,1998-08-14,1,1998-09-25
NA,NA,NA,NA,NA,NA,NA,0.0808225122973553,1998-08-17,1,1998-09-28
NA,NA,NA,NA,NA,NA,NA,0.0805513584003815,1998-08-18,1,1998-09-29
NA,NA,NA,NA,NA,NA,NA,0.0825041227895838,1998-08-19,1,1998-09-30
NA,NA,NA,NA,-0.75,NA,NA,0.104378638456283,1998-09-03,2,1998-10-14
0.88,NA,NA,NA,0.54,NA,NA,0.08790081454959,1998-09-04,0,1998-10-15
0.89,NA,NA,NA,0.56,NA,NA,0.080576138184756,1998-09-07,0,1998-10-16
0.92,NA,NA,NA,0.46,NA,NA,0.0957817854481048,1998-09-08,0,1998-10-19
NA,NA,NA,NA,-0.75,NA,NA,0.0964753726098271,1998-09-09,2,1998-10-20
NA,NA,NA,NA,-0.79,NA,NA,0.124032806427474,1998-09-11,2,1998-10-22
NA,NA,NA,NA,NA,NA,NA,0.113941092589572,1998-09-24,1,1998-11-04
NA,NA,NA,NA,NA,NA,NA,0.112778851738901,1998-09-25,1,1998-11-05
NA,NA,NA,NA,NA,NA,NA,0.113227707651489,1998-09-28,1,1998-11-06
NA,NA,NA,NA,NA,NA,NA,0.115260269912301,1998-09-29,1,1998-11-09
NA,NA,NA,NA,NA,NA,NA,0.109125049664269,1998-09-30,1,1998-11-10
NA,NA,NA,NA,NA,NA,NA,0.11352716525344,1998-10-01,1,1998-11-11
NA,NA,NA,NA,NA,NA,NA,0.116599235383404,1998-10-06,1,1998-11-16
NA,NA,NA,NA,NA,NA,NA,0.12142483778224,1998-10-07,1,1998-11-17
NA,NA,NA,NA,NA,NA,NA,0.113653487834859,1998-10-08,1,1998-11-18
NA,NA,NA,NA,NA,NA,NA,0.108705993850682,1998-10-12,1,1998-11-20
NA,NA,NA,NA,NA,NA,NA,0.080291111128117,1998-10-26,1,1998-12-04
NA,NA,NA,NA,NA,NA,NA,0.079333672955906,1998-10-27,1,1998-12-07
NA,NA,NA,NA,NA,NA,NA,0.0791109096237136,1998-10-28,1,1998-12-08
NA,NA,NA,NA,NA,NA,NA,0.0789504353823401,1998-10-29,1,1998-12-09
NA,NA,NA,NA,NA,NA,NA,0.0797635010181916,1998-10-30,1,1998-12-10
NA,NA,NA,NA,NA,NA,NA,0.0723220068933224,1998-11-02,1,1998-12-11
NA,NA,NA,NA,NA,NA,NA,0.0695812690162934,1998-11-03,1,1998-12-14
NA,NA,NA,NA,NA,NA,NA,0.0709598212813572,1998-11-04,1,1998-12-15
0.64,NA,NA,NA,NA,NA,NA,0.129673213314786,1998-11-18,0,1998-12-31
0.69,NA,NA,NA,NA,NA,NA,0.139550021310182,1998-11-19,0,1999-01-04
0.63,NA,NA,NA,NA,NA,NA,0.143457728240796,1998-11-20,0,1999-01-05
0.65,NA,NA,NA,NA,NA,NA,0.150218796105689,1998-11-23,0,1999-01-06
0.69,NA,NA,NA,NA,NA,NA,0.161350958202592,1998-11-24,0,1999-01-07
0.78,NA,NA,NA,NA,NA,NA,0.12126463059041,1998-12-22,0,1999-02-04
0.77,NA,NA,NA,NA,NA,NA,0.122647993693404,1998-12-23,0,1999-02-05
0.78,NA,NA,NA,NA,NA,NA,0.125177598166329,1998-12-24,0,1999-02-08
0.78,NA,NA,NA,NA,NA,NA,0.123950053241994,1998-12-29,0,1999-02-09
0.87,NA,NA,NA,NA,NA,NA,0.0623910026690105,1999-01-22,0,1999-03-05
0.88,NA,NA,NA,NA,NA,NA,0.0708570790510528,1999-01-25,0,1999-03-08
0.86,NA,NA,NA,NA,NA,NA,0.0672298711766269,1999-01-26,0,1999-03-09
NA,NA,NA,NA,-1.18,0.37,NA,0.0655442236520559,1999-01-28,2,1999-03-11
NA,NA,NA,NA,-0.8,NA,NA,0.0667418195369356,1999-01-29,2,1999-03-12
-0.38,NA,NA,NA,-0.77,NA,NA,0.0593381113736206,1999-02-01,2,1999-03-15
NA,NA,NA,NA,-0.83,NA,NA,0.0701706859118124,1999-02-03,2,1999-03-17
NA,NA,NA,NA,-0.84,NA,NA,0.0688523292686343,1999-02-04,2,1999-03-18
NA,NA,NA,NA,NA,NA,NA,0.0750837657541741,1999-02-05,1,1999-03-19
NA,NA,NA,NA,NA,NA,NA,0.0719749362485937,1999-02-08,1,1999-03-22
NA,NA,NA,NA,NA,NA,NA,0.0690463772419145,1999-02-09,1,1999-03-23
NA,NA,NA,NA,NA,NA,NA,0.0744685733611191,1999-02-10,1,1999-03-24
NA,NA,NA,NA,NA,NA,NA,0.0733072935842642,1999-02-11,1,1999-03-25
NA,NA,NA,NA,NA,NA,NA,0.0772265279047056,1999-02-12,1,1999-03-26
NA,NA,NA,NA,NA,NA,NA,0.0783651707935931,1999-02-16,1,1999-03-29
NA,NA,NA,NA,NA,NA,NA,0.0783093562884528,1999-02-17,1,1999-03-30
NA,NA,NA,NA,NA,NA,NA,0.0790692834330016,1999-02-18,1,1999-03-31
NA,NA,NA,NA,NA,NA,NA,0.0894015257520324,1999-02-19,1,1999-04-01
NA,NA,NA,NA,NA,NA,NA,0.0896887695459186,1999-02-22,1,1999-04-06
NA,NA,NA,NA,NA,NA,NA,0.0977615523795347,1999-02-23,1,1999-04-07
NA,NA,NA,NA,NA,NA,NA,0.107510000710945,1999-02-24,1,1999-04-08
NA,NA,NA,NA,NA,NA,NA,0.109941053384557,1999-02-25,1,1999-04-09
NA,NA,NA,NA,NA,NA,NA,0.104979623938059,1999-02-26,1,1999-04-12
NA,NA,NA,NA,NA,NA,NA,0.107102043311784,1999-03-01,1,1999-04-13
NA,NA,NA,NA,NA,NA,NA,0.109678902676746,1999-03-02,1,1999-04-14
NA,NA,NA,NA,NA,NA,NA,0.109169789051728,1999-03-03,1,1999-04-15
